,flight_id,start_index,start_datetime,end_index,end_datetime,npasses,passes_start_index,passes_end_index,start_lon,start_lat,end_lon,end_lat,alt_pre,pressalt_pre,press_pre,alt,pressalt,press,alt_post,pressalt_post,press_post,nondT_pre,deicedT_pre,nondT_pre_n,deicedT_pre_n,nondT_pre_err,deicedT_pre_err,nondT_post,deicedT_post,nondT_post_n,deicedT_post_n,nondT_post_err,deicedT_post_err
301,c308,16287,2022-07-31 18:01:14,16338,2022-07-31 18:02:05,1.0,[16287],[16338],-107.12716,33.979015,-107.14743,34.045647,6215.7056,5806.866,484.43954,6220.6855,5809.3164,484.27774,6195.7344,5786.9346,485.7277,265.64575,266.30112,15,15,0.018464526449708044,0.01199594996063072,,,1,1,,
302,c308,16555,2022-07-31 18:05:42,16616,2022-07-31 18:06:43,1.0,[16555],[16616],-107.14098,34.049175,-107.12182,33.97332,6204.218,5796.451,485.12827,6201.31,5795.162,485.21368,6215.412,5808.226,484.4217,265.71378,266.39737,15,15,0.007342915885122994,0.0045370739370277574,263.89258,264.37308,12,12,0.014140343018632038,0.08750734125170527
303,c308,16907,2022-07-31 18:11:34,16969,2022-07-31 18:12:36,2.0,[16907 16966],[16947 16969],-107.132835,33.991173,-107.169235,34.072678,6864.468,6412.1816,445.74768,6857.4487,6405.829,446.14026,6843.5176,6392.7036,446.94745,261.79703,262.6325,14,14,0.04170496893478936,0.030736238128333183,,,0,0,,
304,c308,17059,2022-07-31 18:14:06,17283,2022-07-31 18:17:50,5.0,[17059 17136 17191 17215 17227],[17077 17139 17201 17221 17283],-107.127815,34.169582,-107.12897,33.96911,6842.727,6401.2666,446.42264,6852.095,6410.287,445.86478,6834.2295,6384.5376,447.50992,,,0,0,,,,,1,1,,
305,c308,17503,2022-07-31 18:21:30,17775,2022-07-31 18:26:02,5.0,[17503 17659 17685 17703 17773],[17607 17661 17689 17717 17775],-107.13575,33.966167,-107.21907,34.206688,6864.173,6408.757,445.95932,6869.721,6412.4204,445.73285,6859.5635,6405.798,446.13474,,,0,0,,,,,0,0,,
306,c308,17892,2022-07-31 18:27:59,18130,2022-07-31 18:31:57,7.0,[17892 17994 18007 18028 18051 18100 18128],[17981 17996 18009 18044 18059 18102 18130],-107.15645,34.064262,-106.94282,33.879784,6856.8325,6406.1216,446.12244,6866.3584,6414.23,445.6211,7105.5674,6645.2715,431.6125,,,0,0,,,,,0,0,,
307,c308,18284,2022-07-31 18:34:31,18331,2022-07-31 18:35:18,1.0,[18284],[18331],-107.125824,33.957603,-107.186844,34.00269,7671.052,7163.4976,401.24356,7691.871,7179.8115,400.31842,7657.041,7153.913,401.8045,,,0,0,,,256.73688,257.12845,15,15,0.04839128083064141,0.0813396366480712
308,c308,18775,2022-07-31 18:42:42,19055,2022-07-31 18:47:22,5.0,[18775 18793 18978 19020 19053],[18778 18962 19009 19040 19055],-107.07865,33.737427,-107.24832,33.97006,5445.8066,5079.718,534.47107,5397.039,5035.296,537.656,4730.4814,4415.3584,583.7048,270.43713,270.82962,15,15,0.05319267645660958,0.05872790644817296,274.62082,275.28098,15,15,0.0520391646443103,0.05444490263418619
309,c308,19117,2022-07-31 18:48:24,19202,2022-07-31 18:49:49,4.0,[19117 19144 19170 19184],[19119 19146 19178 19202],-107.27931,33.931583,-107.14477,33.92813,4956.718,4625.3184,567.80164,4952.191,4622.197,568.03546,4893.1704,4566.4785,572.35913,273.2142,273.86768,15,15,0.041996846882627996,0.06007509571433262,273.73593,274.24185,15,15,0.03235830884939253,0.02082526258537393
310,c308,19426,2022-07-31 18:53:33,19448,2022-07-31 18:53:55,1.0,[19426],[19448],-107.163605,33.929268,-107.19908,33.93718,5900.236,5504.8965,504.7336,5895.2627,5498.668,505.15918,5882.18,5487.1104,505.91534,267.67465,268.21667,15,15,0.007345434530770173,0.0032651254222309106,267.72815,268.0443,15,15,0.03568128977923986,0.045925303108250125
311,c308,19684,2022-07-31 18:57:51,19708,2022-07-31 18:58:15,1.0,[19684],[19708],-107.201035,33.934486,-107.16198,33.93458,6212.7236,5799.3257,484.9381,6218.053,5803.335,484.67303,6208.3384,5792.5,485.37234,266.36942,266.90695,15,15,0.00955012044155105,0.0068730694410289814,265.5282,265.83768,15,15,0.03595784928699603,0.07618249687265949
312,c308,19934,2022-07-31 19:02:01,19958,2022-07-31 19:02:25,1.0,[19934],[19958],-107.160965,33.940117,-107.199486,33.94854,6219.4062,5802.201,484.74796,6215.2686,5799.7344,484.91107,6196.6895,5783.922,485.94345,265.88715,266.5694,15,15,0.034021547986375224,0.024945649516529042,266.10925,266.51962,15,15,0.03686344210816714,0.035205662521573367
313,c308,20184,2022-07-31 19:06:11,20206,2022-07-31 19:06:33,1.0,[20184],[20206],-107.18588,33.922115,-107.15045,33.914234,6228.587,5810.0415,484.2298,6222.941,5804.097,484.6226,6208.963,5793.8145,485.40768,266.0902,266.5787,15,15,0.03149418783487553,0.03160757257762499,265.58963,265.65042,15,15,0.01904797117076335,0.15209433239876521
314,c308,20431,2022-07-31 19:10:18,20458,2022-07-31 19:10:45,1.0,[20431],[20458],-107.1451,33.923065,-107.18765,33.933376,6225.5547,5808.809,484.3114,6215.5615,5800.9536,484.83044,6189.212,5776.144,486.5118,265.90738,266.45178,15,15,0.010259405105846683,0.005336032389767486,265.21277,265.29214,14,14,0.01562835372142657,0.13008428978637313
315,c308,20673,2022-07-31 19:14:20,20698,2022-07-31 19:14:45,1.0,[20673],[20698],-107.19628,33.907043,-107.16034,33.89065,6210.826,5796.161,485.1476,6206.9473,5793.181,485.34476,6203.398,5784.415,486.00882,266.17834,266.7145,15,15,0.039625643723119226,0.031598290572471176,264.54794,264.4378,15,15,0.06757887644369788,0.19159696117855465
316,c308,20934,2022-07-31 19:18:41,20965,2022-07-31 19:19:12,1.0,[20934],[20965],-107.161224,33.895466,-107.203384,33.920715,6218.803,5803.974,484.63077,6209.157,5794.724,485.24268,6192.941,5777.5786,486.35437,266.00272,266.5657,15,15,0.017871124493693945,0.009535112449176432,265.6965,265.9492,15,15,0.012761064202661399,0.1376886911797423
317,c308,21201,2022-07-31 19:23:08,21248,2022-07-31 19:23:55,1.0,[21201],[21248],-107.21072,33.936623,-107.150375,33.898262,6710.1045,6261.758,455.1203,6702.9873,6254.915,455.55045,6678.5254,6234.632,456.8866,262.69635,263.36115,15,15,0.01941689865312277,0.02368140771114087,,,2,2,,
318,c308,21390,2022-07-31 19:26:17,21392,2022-07-31 19:26:19,1.0,[21390],[21392],-107.04475,33.78331,-107.042564,33.785454,6702.066,6259.079,455.2887,6689.8965,6250.1333,455.85126,6689.7163,6249.1655,455.93542,,,0,0,,,,,0,0,,
319,c308,21536,2022-07-31 19:28:43,21541,2022-07-31 19:28:48,1.0,[21536],[21541],-107.213165,33.900738,-107.2187,33.905827,6713.8716,6267.222,454.7772,6712.56,6266.3643,454.83096,6683.6875,6241.181,456.46332,,,0,0,,,,,0,0,,
320,c308,22083,2022-07-31 19:37:50,22154,2022-07-31 19:39:01,1.0,[22083],[22154],-107.19162,34.204437,-107.263084,34.103416,9157.326,8538.762,329.11282,9160.7,8541.448,328.983,9279.744,8654.04,323.56488,247.59775,248.14955,15,15,0.047237076474952414,0.028205368531457536,246.54518,247.33551,15,15,0.052290554047313594,0.03236135604030728
321,c308,22326,2022-07-31 19:41:53,22431,2022-07-31 19:43:38,1.0,[22326],[22431],-107.27948,34.061996,-107.17868,34.223034,9500.257,8860.248,313.87006,9483.964,8844.781,314.5899,9483.309,8843.473,314.6711,244.77019,245.3664,15,15,0.007276270126252745,0.01075143025199632,244.78987,245.18301,15,15,0.023690110673071623,0.02997775058292769
322,c308,23159,2022-07-31 19:55:46,23162,2022-07-31 19:55:49,1.0,[23159],[23162],-106.943954,34.78608,-106.94372,34.789875,3869.2678,3603.1985,648.9545,3819.1814,3556.8445,652.843,3744.4536,3487.8308,658.67114,281.08267,281.4703,15,15,0.03613523273388172,0.03429817290100709,281.68198,282.09433,15,15,0.07987317602034949,0.07600459786569479
323,c308,23637,2022-07-31 20:03:44,23638,2022-07-31 20:03:45,1.0,[23637],[23638],-106.612495,35.044323,-106.611824,35.044323,1618.1953,1530.2014,842.43164,1606.8743,1518.8374,843.6074,1607.433,1521.3878,843.3428,301.4608,301.75015,15,15,0.09193538891725449,0.08574535915071547,,,0,0,,
324,c309,7201,2022-08-01 15:42:47,7203,2022-08-01 15:42:49,1.0,[7201],[7203],-106.60236,35.044262,-106.6042,35.044292,1608.5294,1519.1207,843.5781,3476.1843,3258.4006,695.85254,1666.7195,1576.3706,837.6795,,,0,0,,,296.5189,297.28128,15,15,0.07648788542274419,0.08098790925028801
325,c309,7997,2022-08-01 15:56:03,8015,2022-08-01 15:56:21,1.0,[7997],[8015],-106.89134,34.222168,-106.90426,34.200462,6472.046,6049.392,468.6254,5488.4453,5128.5645,534.5554,6656.3677,6223.566,457.5341,262.9984,263.71783,15,15,0.06065197666303874,0.06089234693121902,262.5783,262.97482,15,15,0.045490228113514726,0.06080519804054993
326,c309,8102,2022-08-01 15:57:48,8104,2022-08-01 15:57:50,1.0,[8102],[8104],-106.9674,34.09466,-106.968864,34.092224,7054.513,6593.3594,434.66867,5778.7373,5396.284,518.0068,7153.3276,6685.9414,429.08926,261.79523,262.3764,15,15,0.021360427413507906,0.022476378365573334,261.4493,262.0366,15,15,0.029112298346117123,0.030583452879035782
327,c309,14308,2022-08-01 17:41:14,14310,2022-08-01 17:41:16,1.0,[14308],[14310],-107.275665,33.846306,-107.27715,33.848186,2085.2273,1957.9058,799.1158,2088.7996,1960.9498,798.8141,2118.1045,1987.7385,796.1707,297.24478,297.8568,15,15,0.03898616839437269,0.041970630267864004,296.80807,297.42288,15,15,0.03484158476667359,0.031049632690627584
328,c309,15728,2022-08-01 18:04:54,15874,2022-08-01 18:07:20,6.0,[15728 15754 15781 15811 15824 15860],[15735 15758 15796 15817 15827 15874],-107.15556,33.78925,-107.13593,33.9707,4495.0425,4196.1904,600.80493,4507.028,4205.0205,600.1104,4462.157,4163.662,603.43646,277.9331,278.30157,15,15,0.023561459196042214,0.0171013663634889,277.89243,278.07892,15,15,0.10545410520692237,0.11135118911961189
329,c309,16087,2022-08-01 18:10:53,16243,2022-08-01 18:13:29,5.0,[16087 16103 16140 16169 16230],[16097 16124 16160 16192 16243],-107.10387,33.977142,-107.16609,33.784336,4521.579,4213.898,599.4135,4505.959,4198.8486,600.5957,4460.749,4159.17,603.7634,277.6412,278.0345,15,15,0.05459718523065799,0.05345278421139674,277.40033,277.8641,15,15,0.02576039218735936,0.009580778952667408
330,c309,16532,2022-08-01 18:18:18,16668,2022-08-01 18:20:34,4.0,[16532 16582 16611 16648],[16536 16590 16630 16668],-107.16096,33.799736,-107.0958,33.9699,4971.037,4637.3623,566.89606,4972.872,4639.0557,566.769,4977.542,4640.552,566.63696,273.67233,274.13687,15,15,0.009636963458889683,0.006703241450151917,273.82245,274.19104,15,15,0.020816246055186168,0.011095467532556216
331,c309,16890,2022-08-01 18:24:16,16984,2022-08-01 18:25:50,2.0,[16890 16930],[16904 16984],-107.09799,33.97436,-107.13892,33.85907,5914.308,5516.9653,503.90982,5954.5186,5552.5796,501.48392,5949.471,5550.8315,501.64484,267.8803,268.27048,15,15,0.019422035016596492,0.02492655070882601,267.18506,267.4867,15,15,0.022271268174587744,0.07119112889996591
332,c309,17167,2022-08-01 18:28:53,17235,2022-08-01 18:30:01,2.0,[17167 17225],[17201 17235],-107.14268,33.857635,-107.11194,33.939373,5951.3936,5555.9395,501.25555,5954.22,5556.0654,501.24698,5964.893,5566.03,500.60828,267.22714,267.3525,15,15,0.15051517957168375,0.11287700841075873,266.75433,267.1909,15,15,0.049687464276148556,0.04044694247137218
333,c309,17423,2022-08-01 18:33:09,17486,2022-08-01 18:34:12,1.0,[17423],[17486],-107.12583,33.93923,-107.13161,33.85563,6310.0312,5887.345,479.1444,6289.809,5869.2095,480.3333,6280.2036,5864.0625,480.58844,265.0724,265.57468,15,15,0.04539054803495506,0.024585767420331958,,,0,0,,
334,c309,17666,2022-08-01 18:37:12,17718,2022-08-01 18:38:04,1.0,[17666],[17718],-107.11337,33.858368,-107.11445,33.93269,6867.581,6409.141,445.93558,6874.1294,6414.211,445.62225,6860.9937,6403.2715,446.26614,262.71875,263.15747,15,15,0.07216694562085414,0.04488012816688194,260.81976,261.5678,8,8,0.04655578818677014,0.0818114952572314
335,c309,17920,2022-08-01 18:41:26,17945,2022-08-01 18:41:51,1.0,[17920],[17945],-107.11153,33.967556,-107.0946,33.93923,6089.664,5683.1855,492.67047,6065.902,5663.2217,494.0091,6032.5,5630.9746,496.18152,,,0,0,,,266.73993,267.47937,9,9,0.06508537133534749,0.0225080003341039
336,c309,18248,2022-08-01 18:46:54,18280,2022-08-01 18:47:26,1.0,[18248],[18280],-107.0919,33.96333,-107.137276,33.98723,6059.3726,5653.038,494.69348,6070.874,5665.4507,493.85944,6046.013,5644.247,495.31094,266.9308,267.3155,15,15,0.06194728288691891,0.043312006017013335,266.63977,267.07056,15,15,0.07842215141529188,0.07494811522975786
337,c309,18482,2022-08-01 18:50:48,18503,2022-08-01 18:51:09,1.0,[18482],[18503],-107.146454,33.968693,-107.115036,33.96116,5875.6978,5485.045,506.09125,5879.4473,5489.162,505.8094,5886.045,5493.406,505.54498,267.32257,267.7017,15,15,0.04030694482514127,0.027917139667584665,267.68842,267.88702,15,15,0.09820746968562162,0.05408915848474266
338,c309,18719,2022-08-01 18:54:45,18737,2022-08-01 18:55:03,1.0,[18719],[18737],-107.1263,33.96475,-107.15453,33.963818,5882.475,5491.9263,505.62024,5883.8984,5492.667,505.56952,5895.6675,5504.0522,504.73944,267.79813,268.1962,15,15,0.0605836649525699,0.05078952396205528,267.51697,268.1968,15,15,0.04692681703636005,0.03706763083169808
339,c309,18873,2022-08-01 18:57:19,18924,2022-08-01 18:58:10,1.0,[18873],[18924],-107.20631,33.83691,-107.181786,33.77407,5895.6855,5504.757,504.74304,5908.7627,5515.9272,503.98016,5916.773,5519.3804,503.69583,267.85587,268.2256,15,15,0.08471287699069546,0.05802612529913173,267.88013,268.09125,15,15,0.03745365836458855,0.032442879939666575
340,c309,19110,2022-08-01 19:01:16,19149,2022-08-01 19:01:55,1.0,[19110],[19149],-107.17137,33.77555,-107.19207,33.8256,5892.739,5498.092,505.1986,5883.5264,5489.5625,505.782,5868.005,5477.2886,506.70312,267.5318,267.85474,15,15,0.08657229443266806,0.04438568681379485,267.79773,268.29562,15,15,0.06329117872451415,0.02921548731118467
341,c309,19219,2022-08-01 19:03:05,19236,2022-08-01 19:03:22,1.0,[19219],[19236],-107.26449,33.87727,-107.276596,33.89669,5910.945,5523.4287,503.46844,5890.4683,5509.298,504.43274,5895.115,5508.05,504.43277,268.30646,268.73956,15,15,0.06551190374782766,0.057332158348004446,267.86328,268.1646,15,15,0.03410385292077959,0.02715752152684403
342,c309,19346,2022-08-01 19:05:12,19398,2022-08-01 19:06:04,1.0,[19346],[19398],-107.1923,33.83335,-107.16134,33.768772,5894.3853,5498.085,505.19907,5884.526,5487.4478,505.92676,5894.764,5497.8447,505.21832,268.78506,269.03897,15,15,0.07324324269266347,0.06611715589073244,268.13068,268.42493,15,15,0.03581425811006516,0.04816749312918153
343,c309,19701,2022-08-01 19:11:07,19911,2022-08-01 19:14:37,4.0,[19701 19855 19867 19902],[19841 19857 19894 19911],-107.17199,33.773785,-107.38144,34.002495,6538.366,6098.753,465.4565,6546.5522,6106.668,464.95026,6545.1714,6110.5854,464.6788,264.77585,265.1239,15,15,0.045802384351502246,0.029162984827317714,,,0,0,,
344,c309,20082,2022-08-01 19:17:28,20277,2022-08-01 19:20:43,3.0,[20082 20230 20270],[20212 20234 20277],-107.35061,33.915203,-107.14673,33.709366,6527.963,6091.281,465.93484,6543.447,6104.439,465.09274,6571.92,6133.6987,463.24448,265.22952,265.8898,15,15,0.07391230116654066,0.06164586876639853,,,0,0,,
345,c309,20517,2022-08-01 19:24:43,20732,2022-08-01 19:28:18,5.0,[20517 20564 20599 20610 20668],[20529 20567 20601 20658 20732],-107.10814,33.69842,-107.23254,33.710377,6547.3447,6107.118,464.92215,6573.7734,6131.547,463.36188,6208.3,5792.698,485.40945,264.8952,265.27203,15,15,0.026946813276791576,0.021297038532300954,266.88568,267.14713,15,15,0.061267828567269436,0.04905345234525422
346,c309,20794,2022-08-01 19:29:20,20873,2022-08-01 19:30:39,3.0,[20794 20833 20870],[20808 20859 20873],-107.128975,33.704643,-106.99662,33.71166,6226.46,5806.917,484.43637,6242.842,5819.9653,483.57446,6195.4033,5785.6006,485.91476,266.03323,266.50824,15,15,0.027729591222723268,0.02398873345898513,265.9201,266.39374,15,15,0.027178603701865943,0.03181013574792174
347,c309,21016,2022-08-01 19:33:02,21109,2022-08-01 19:34:35,2.0,[21016 21075],[21055 21109],-106.995834,33.71138,-107.15004,33.707787,6232.3696,5813.1655,484.0238,6264.7026,5842.292,482.1028,6204.105,5789.1416,485.63736,265.79916,265.99988,15,15,0.06061921551324194,0.029591332532514687,,,3,3,,
348,c309,21189,2022-08-01 19:35:55,21255,2022-08-01 19:37:01,2.0,[21189 21204],[21191 21255],-107.22127,33.64029,-107.24678,33.68012,6210.546,5799.933,484.89795,6201.3364,5795.029,485.22247,6201.2173,5789.2812,485.67786,266.0309,266.56757,15,15,0.05336534676098193,0.03003281547733659,266.49478,266.8159,15,15,0.014770144118614706,0.03675822168248976
349,c309,21322,2022-08-01 19:38:08,21407,2022-08-01 19:39:33,3.0,[21322 21367 21405],[21355 21397 21407],-107.13641,33.700706,-106.997894,33.709564,6231.6636,5814.453,483.93884,6244.7207,5828.8237,482.99014,6182.497,5776.8667,486.43597,266.70932,267.14767,15,15,0.046999745702760325,0.019017002938853257,265.2181,266.0133,15,15,0.04601005502929815,0.03309036953441742
350,c309,21557,2022-08-01 19:42:03,21669,2022-08-01 19:43:55,2.0,[21557 21654],[21611 21669],-106.9713,33.735683,-107.11804,33.675163,6272.7437,5856.693,481.16614,6385.2144,5962.059,474.27005,6201.3335,5789.9224,485.6093,265.03964,265.7732,15,15,0.07755793421419298,0.06025549941989013,266.2598,266.35123,14,14,0.046171246314685645,0.12653419913384684
351,c309,21742,2022-08-01 19:45:08,22004,2022-08-01 19:49:30,4.0,[21742 21750 21788 21987],[21744 21782 21960 22004],-107.2112,33.708744,-107.3204,34.034153,6317.9526,5902.1787,478.1735,6329.9434,5913.291,477.4469,6022.247,5615.46,497.2191,266.04895,266.43765,15,15,0.03694053757729553,0.024573776801031694,266.6441,267.60028,10,10,0.10896165292695688,0.09919580309735697
352,c309,22368,2022-08-01 19:55:34,22396,2022-08-01 19:56:02,2.0,[22368 22394],[22370 22396],-107.06016,34.47429,-107.041145,34.50807,5247.2593,4894.232,547.8807,5195.7954,4846.434,551.3773,4983.432,4647.0596,566.1634,271.94424,272.36093,15,15,0.04660316073063998,0.0533247675658079,274.38504,274.56442,15,15,0.06817546409930467,0.0678412349645016
353,c310,7201,2022-08-02 15:26:02,7203,2022-08-02 15:26:04,1.0,[7201],[7203],-106.59256,35.04421,-106.59067,35.04421,1605.5156,1536.7228,841.7566,3705.8699,3485.712,688.4136,1674.2463,1603.694,834.85846,,,1,1,,,296.9995,297.4572,15,15,0.06678775334992011,0.06416452980343075
354,c310,10622,2022-08-02 16:23:03,10801,2022-08-02 16:26:02,4.0,[10622 10749 10775 10791],[10733 10760 10777 10801],-107.02762,33.835564,-107.14261,33.652954,7157.7705,6689.521,428.87723,6981.9844,6526.1777,438.81247,6017.685,5634.672,495.93262,260.96695,261.30252,15,15,0.017987090884301737,0.017976964360958792,267.30222,267.57703,15,15,0.03219587856852977,0.038998707277189806
355,c310,10862,2022-08-02 16:27:03,10890,2022-08-02 16:27:31,3.0,[10862 10874 10888],[10864 10876 10890],-107.19052,33.723988,-107.21191,33.757603,5792.7275,5420.124,510.55447,6753.6934,6311.141,455.06195,5554.1567,5192.5625,526.44525,268.31516,268.46985,15,15,0.03240189676084854,0.02216805804847218,269.62885,269.80792,15,15,0.08677934182141321,0.07738031222458416
356,c310,10985,2022-08-02 16:29:06,10987,2022-08-02 16:29:08,1.0,[10985],[10987],-107.2798,33.873425,-107.281235,33.875736,5120.467,4783.116,556.0426,6865.7754,6415.6304,455.29535,5008.5576,4680.0625,563.69934,272.53122,272.88242,15,15,0.07173864600894812,0.06278674550929879,273.6161,273.88797,15,15,0.0654006043301739,0.06058038306639531
357,c310,11737,2022-08-02 16:41:38,11799,2022-08-02 16:42:40,5.0,[11737 11759 11775 11789 11797],[11739 11761 11777 11791 11799],-107.050125,33.915623,-107.09988,33.848568,4488.4907,4201.4175,600.3935,3219.9077,3035.0176,704.1719,4493.169,4203.208,600.24115,277.2858,277.73526,15,15,0.03479723890495216,0.02022627988387771,277.53726,277.88266,15,15,0.009305742078502793,0.01012397439852462
358,c310,14168,2022-08-02 17:22:09,14170,2022-08-02 17:22:11,1.0,[14168],[14170],-107.052055,33.868683,-107.0532,33.866764,1858.6571,1769.5746,817.96124,1840.318,1753.8192,819.5535,1834.7637,1745.7744,820.34015,297.90625,298.28668,15,15,0.043636816561716266,0.024079616312763768,297.93002,298.31454,15,15,0.027257218918988434,0.019754384665589125
359,c310,16529,2022-08-02 18:01:30,16531,2022-08-02 18:01:32,1.0,[16529],[16531],-107.17462,33.800915,-107.17207,33.80224,4485.5605,4194.5874,600.93085,4484.8193,4193.743,600.9973,4486.7417,4194.9375,600.9086,277.696,278.07083,15,15,0.006141568561910779,0.0034156453995892997,277.83377,278.16904,15,15,0.008919694346430126,0.011035828004311918
360,c310,16817,2022-08-02 18:06:18,16839,2022-08-02 18:06:40,1.0,[16817],[16839],-107.02909,33.810837,-107.05065,33.82785,4484.0083,4195.4644,600.86194,4481.0103,4193.5527,601.0123,4485.8345,4196.8237,600.737,277.94934,278.34875,15,15,0.009357123026824739,0.006136445664558525,277.91913,278.35916,14,14,0.012028443949540687,0.010895251637684887
361,c310,16930,2022-08-02 18:08:11,16966,2022-08-02 18:08:47,2.0,[16930 16950],[16935 16966],-107.09017,33.92691,-107.105415,33.963757,4276.935,4003.087,616.15485,4265.889,3993.8516,616.8965,4265.438,3991.7188,617.1467,280.01062,280.30927,15,15,0.02867834681065837,0.03390576627400469,279.2979,279.23096,15,15,0.013806080436169443,0.04769487074033374
362,c310,17068,2022-08-02 18:10:29,17075,2022-08-02 18:10:36,1.0,[17068],[17075],-107.16514,34.073357,-107.16941,34.080647,4245.5986,3969.2158,618.87915,4246.235,3969.4294,618.8619,4235.752,3962.1074,619.4623,279.63937,279.9975,15,15,0.021529429161646407,0.016337285165347878,279.7703,280.04932,15,15,0.02468897369898425,0.07130773781694083
363,c310,17361,2022-08-02 18:15:22,17586,2022-08-02 18:19:07,6.0,[17361 17394 17427 17481 17517 17555],[17387 17421 17468 17509 17528 17586],-107.46376,34.21601,-107.324905,33.95218,4340.152,4062.8318,611.3719,4340.3657,4062.5457,611.3948,4398.2637,4106.8896,607.79724,278.65295,279.02115,15,15,0.06154158327429726,0.03727879115868549,278.65332,279.02756,15,15,0.035337626664483576,0.015146559726375419
364,c310,17871,2022-08-02 18:23:52,18113,2022-08-02 18:27:54,9.0,[17871 17891 17904 17931 17943 17992 18007 18055 18101],[17880 17898 17920 17933 17950 17996 18043 18074 18113],-107.2984,33.93741,-107.45656,34.20632,5147.139,4812.1885,553.8954,5152.1436,4814.6206,553.716,5308.223,4960.9336,542.9689,272.95514,273.19345,15,15,0.007670237380546551,0.015343967295882067,271.648,272.27893,15,15,0.0309439524930887,0.04688571073871718
365,c310,18331,2022-08-02 18:31:32,18684,2022-08-02 18:37:25,7.0,[18331 18377 18449 18515 18592 18642 18682],[18369 18415 18496 18539 18597 18653 18684],-107.43156,34.17809,-107.1289,33.84666,6171.8887,5764.932,487.2188,6136.427,5731.973,489.41006,5862.8467,5489.25,505.79178,265.92242,266.12607,15,15,0.06684561150266753,0.04120628167102529,268.12115,268.5934,15,15,0.025019790133861318,0.017311353214177067
366,c310,18749,2022-08-02 18:38:30,19044,2022-08-02 18:43:25,6.0,[18749 18777 18822 18947 19016 19030],[18761 18779 18911 18984 19021 19044],-107.21641,33.850193,-107.414375,34.18308,5899.521,5513.357,504.15634,5875.3804,5489.4287,505.79108,5848.864,5465.9727,507.44998,267.86206,268.19586,15,15,0.020760271235712446,0.02534229604806181,268.13824,268.46564,15,15,0.02054800861049641,0.026285559382170143
367,c310,19205,2022-08-02 18:46:06,19445,2022-08-02 18:50:06,3.0,[19205 19340 19381],[19327 19345 19445],-107.44337,34.198517,-107.292,33.89769,6218.7075,5819.593,483.5992,6223.9136,5821.3184,483.48517,6205.059,5794.5967,485.2524,265.507,265.9588,15,15,0.016931364274898587,0.02048746108091893,,,0,0,,
368,c310,20066,2022-08-02 19:00:27,20157,2022-08-02 19:01:58,2.0,[20066 20139],[20081 20157],-107.395546,34.02942,-107.43595,34.153954,8479.951,7922.326,360.01672,8476.269,7922.0757,360.02972,8465.455,7905.4346,360.86612,253.12657,253.46959,15,15,0.014884253146325913,0.019470876639156146,251.51268,251.76295,15,15,0.02235104147815637,0.05002629112956666
369,c310,20446,2022-08-02 19:06:47,20489,2022-08-02 19:07:30,1.0,[20446],[20489],-107.17709,33.961018,-107.14192,33.90956,6105.022,5701.2295,491.46338,6082.9873,5682.5767,492.7107,6056.7188,5651.951,494.69986,266.87482,266.87585,15,15,0.04127132688517264,0.0430747483466235,266.9468,267.34305,15,15,0.03795475967660673,0.058958869668642944
370,c310,20600,2022-08-02 19:09:21,20704,2022-08-02 19:11:05,3.0,[20600 20625 20650],[20602 20631 20704],-107.17428,33.830696,-107.10979,33.93563,5086.0186,4757.346,557.955,5006.3423,4680.128,563.69336,4588.8413,4286.9995,593.6751,273.68304,273.5708,15,15,0.12638506722715157,0.1035162149039685,276.66003,276.95206,15,15,0.07830408815719857,0.057797378217508834
371,c310,20892,2022-08-02 19:14:13,21060,2022-08-02 19:17:01,5.0,[20892 20913 20995 21020 21054],[20896 20979 21008 21043 21060],-107.0656,33.935158,-107.242035,33.810894,4502.286,4207.5635,599.91077,4521.1904,4222.5273,598.7356,5234.023,4895.099,547.8048,277.34686,277.79233,15,15,0.02322029500868382,0.013778271933474924,272.52704,273.43,10,10,0.09934538593345502,0.11766364761101165
372,c310,21155,2022-08-02 19:18:36,21311,2022-08-02 19:21:12,2.0,[21155 21239],[21219 21311],-107.301155,33.838314,-107.07642,33.92964,5777.8843,5399.258,512.00165,5859.0854,5474.57,506.80884,5955.883,5567.873,500.54117,269.3255,269.98984,15,15,0.05855917594619543,0.056161494544419883,268.262,268.73334,15,15,0.010444061220190202,0.031029698983393618
373,c310,21773,2022-08-02 19:28:54,21787,2022-08-02 19:29:08,1.0,[21773],[21787],-107.300865,34.023518,-107.32384,34.032845,7772.6587,7256.1206,396.01556,7762.398,7247.02,396.52673,7766.4473,7253.5376,396.21262,256.43558,256.84982,15,15,0.019410490703036267,0.014507390270959342,255.31422,255.71785,15,15,0.047128293298281276,0.07521347477191703
374,c310,22071,2022-08-02 19:33:52,22080,2022-08-02 19:34:01,1.0,[22071],[22080],-107.31644,34.019417,-107.30425,34.010468,8402.019,7846.8755,363.9553,8410.73,7853.7627,363.59433,8406.716,7855.715,363.51038,252.72765,253.26744,15,15,0.0858809745362748,0.07696470924148958,251.04565,251.86107,8,8,0.028903573773100218,0.08248672464886837
375,c310,22246,2022-08-02 19:36:47,22266,2022-08-02 19:37:07,2.0,[22246 22264],[22255 22266],-107.31003,33.99052,-107.34239,34.005577,8251.904,7705.557,371.42618,8257.542,7709.973,371.19077,8250.475,7707.47,371.38715,253.1098,253.6728,15,15,0.012190124699119545,0.01111823393462728,,,4,4,,
